File,mean_particles,File_path,n_samples,time_per_event,code,code_version,algorithm,strategy,radius,power,backend,backend_version
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,78.45,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,124.05,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,155.56,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,200.57,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,272.02,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,386.48,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,509.32,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,691.11,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,797.49,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,956.87,Fastjet,3.5.1,AntiKt,N2Tiled,2.0,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,25.05,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,40.89,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,86.09,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,137.75,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,174.13,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,225.92,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,318.84,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,464.45,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,612.75,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,857.14,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,990.94,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1178.43,Fastjet,3.5.1,AntiKt,N2Tiled,3.0,-1,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,14.68,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,30.1,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,46.06,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,84.27,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,120.97,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,171.68,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,258.03,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,419.17,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,608.7,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,899.66,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1089.25,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1371.79,Fastjet,3.5.1,CA,N2Plain,0.2,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,17.93,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,34.7,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,64.93,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,122.33,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,178.3,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,246.22,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,383.79,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,608.94,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,871.12,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1285.63,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1484.43,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,1871.3,Fastjet,3.5.1,CA,N2Plain,0.4,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,21.08,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,38.42,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,93.19,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,166.66,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,239.56,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,313.71,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,486.05,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,733.69,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,1030.27,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1496.33,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1651.24,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,2104.08,Fastjet,3.5.1,CA,N2Plain,1.0,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,21.92,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,39.32,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,98.73,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,178.06,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,249.48,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,322.99,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,497.05,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,750.51,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,1060.94,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1516.13,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1668.58,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,2130.01,Fastjet,3.5.1,CA,N2Plain,1.5,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,22.31,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,39.65,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,100.73,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,180.86,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,248.38,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,326.45,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,502.08,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,755.85,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,1060.89,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1521.21,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1684.2,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,2144.37,Fastjet,3.5.1,CA,N2Plain,2.0,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,22.48,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,39.75,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,102.54,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,185.21,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,256.29,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,328.95,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,505.34,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,764.65,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,1071.45,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,1536.49,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,1712.13,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,2149.58,Fastjet,3.5.1,CA,N2Plain,3.0,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,16.27,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,25.97,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,34.64,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,48.39,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,58.64,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,72.47,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,92.6,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,125.24,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,160.36,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,206.49,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,235.64,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,279.84,Fastjet,3.5.1,CA,N2Tiled,0.2,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,16.81,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,28.4,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,34.34,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,52.71,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,64.91,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,87.1,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,112.67,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,156.82,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,203.03,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,265.3,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,299.19,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,355.33,Fastjet,3.5.1,CA,N2Tiled,0.4,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,20.81,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,33.46,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,55.0,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,83.41,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,104.13,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,135.52,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,176.53,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,237.92,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,310.6,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,409.31,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,457.62,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,542.71,Fastjet,3.5.1,CA,N2Tiled,1.0,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,22.33,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,35.94,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,66.95,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,104.29,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,4,129.67,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,4,163.66,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,4,222.36,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,4,304.71,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,4,394.79,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,4,535.27,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,4,609.26,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,4,728.33,Fastjet,3.5.1,CA,N2Tiled,1.5,0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,4,26.77,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,4,45.09,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,4,90.07,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,4,144.25,Fastjet,3.5.1,CA,N2Tiled,2.0,0,C++,gcc14.2
